index,label,tweet
1343,1,We'll that was a great way to start off my morning 😀 
2198,1,@torrentfreak We should monitor them... 
2032,1,"The silence in #TimesSquare for #EricGarner last night is only broken by #NYPD siren. , watch on ifussss app. http://t.co/4qJQ9lM07U"
2406,0,Hey everyone... I want this as a Christmas gift :) Can you send me one? @NVIDIAGeForce #GTX980 http://t.co/nc7S4QOqpW
788,1,I'm over these white hoes 
905,1,Oh we get to see The Queens Garden on #itv after she addresses the nation. Just what I always wanted  😳
1104,1,Ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it. Small cozy wedding it is 
2886,1,@AdamRubinESPN # SHOCKING 
3347,1,@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! 
1178,1,Gee faculty at nicholls are so helpful 
1213,0,@JewdyGold Do you think Mary's parents believed the bubbemeinseh that she was still a virgin?
508,0,Hoar frost is challenging for some to spell.
2192,0,@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was
2079,1,Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo 
1142,0, is the game
2197,1,#ff By ideiasdebolosdocesedelicias. Such a different twist to the regular #frozen cakes :) We love this one! ... http://t.co/WSuhWFyhUC
1808,1,*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? 🐸☕️  #MTVStars Little Mix
488,1,Lol my timehop guy though.  http://t.co/OdljZGV4VM
861,0,"I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21. Hit me up, press types."
3060,0,Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx
724,1,Highly inflamed stomach is just what I like #not
717,0,"No one talks like I do , No one thinks like I do , No moves like I do #ConorMcgregor #Ufc #Quotes"
400,0,Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx
3554,1,"Grandad is watching absolute shit on the telly. No seriously, It's on a channel I've never even heard of?! #FunChristmas !"
695,1,"20 years ago I arrived in CR, happy to leave behind all the malls and rampant materialism of the US. Went xmas shopping in PRG today #irony"
172,0,That was the cutest thing ever 😍😘
3118,1,"@Expherience  haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy.  #hebetripping"
7,1,"People complain about my backround pic and all I feel is like ""hey don't blame me, Albert E might have spoken those words"" #sarcasm #life"
1094,1,Youre such a great person. 
3535,1,"@Slate Personal protection, 2nd amendment. Nothing to see here.  #SMFH"
175,0,I enjoy stealing my husband hat every once in awhile 😍😘😳 #heyyall #GoodMorning http://t.co/LknoOm7VSb
2149,0,I promote #EDM why would I add jazz? Some ppl will do anything 2b popular #SoObvious #WTF #AttentionWhore #keepitreal http://t.co/p3IVORI8k3
2969,1,Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved! 
3208,0,it's beginning to look a lot like Christmas 🎄🎅 #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY
609,0,Stay tuned for drunk videos of my mom
3618,0,@SR_Duncan @restlessduncan Well it's not any worse or better than 'Stark Raving'
2826,1,Why does sue give bonnie anxiety and stress pills 
2006,0,"I don't know how you can love, but also freaking hate someone so much!! 😒"
3062,0,@di_mac1 Sorry butt 
1185,0,yet you cant provide ANY source that shows it @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin @CoutoPanda
744,1,@karan139 so funny lolololol 
101,1,I just wrote a 13 page paper... I was awfully tired when I was writing it and now I can't sleep. #irony
266,1,"#Consensus of Absolute Hilarious #Irony � #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists? http://t.co/pD0TEMq1Z0"""
2506,0,@erin_also I can't wait :) Enjoy your Christmas!
2455,1,Sending best wishes to all my coworkers at the 9AM this morning 
1788,1,"On a good note, only 49 more days until #Scandal.  😢😢"
2616,1,Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks http://t.co/wht23Idawu
345,0,Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche
2543,1,@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in?  #psndown
3233,1,Storm coming! #todayimloving  http://t.co/hsNULfHz8f
358,1,@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you?? 
3066,1,@karentraviss a ghostwriter? Shocked... 
3688,0,"Like @TheOnion? Visit http://t.co/HJRCAwTQ6x for  articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum #ATL"
1453,0,@Neilby70 @TonyBrown03 @ParkzTheDon @PatrickStan14 @goodgary99 @LosDaGooner @GazTheGooner84 Ya welcome hunny💋
1406,0,@whipappeal_6 not always. They've found them in $500k homes
2555,0,"I ate too much..... meal, i'm not even done with desserts!"
1679,0,#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf
2446,1,The sky looks SO beautiful today....  http://t.co/Defox97Pzi
492,1,I love watching liverpool truly inspiring 
42,1,"Love the way @virginmedia says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony"
847,1,14 units next semester plus work yes so excited for that!!! 
730,1,Horray to working all weekend! #sarcasm #ohwell ????????
3189,0,Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8
1848,1," Obama's $1,176,120.90 in Taxpayer Funded Costs to Attend Political Fundraisers in Los Angeles, San Francisco http://t.co/2PmAt1l7rO"
778,0,Why I love penguins of Madagascar  #humor #reliefcomedy
536,1,I've changed gazilion times the #java configuration NOT to check for updates. It's nice that every five minutes asks me for an update! 
1052,1,@Hulksmash1985 My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!! 
1611,1,@MU_Foundation @ManUtd Nice to see @LukeShaw3 taking the time to visit a poorly fan (in hospital Phil Jones)   #Alwaysinjured #MUFC
885,0,"@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!"
1902,1,Good luck today DJ Durkin. It is NOT great to be a Florida gator. | |#fuckUF
1797,1,@maryeags everyone just wants to be you your just sooooo cool 
207,0, tough day in sun #kitsch#funny @ Costa Teguise Lanzarote http://t.co/3D5qjIyh0z
1188,1,"@JustAnotherMo Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D: "
2442,0,Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka
2713,0,"I'll keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual."
2067,1,Nosebleeds in the morning are my favorite 
1073,0,@johnsykes1035 absolutely shocking that the lamestream media hasn't picked up on this  #mediabias @theMRC @newsbusters
1425,1,#great  #A #All #Burst #Christmas #diy #crafts|Please RT: http://t.co/sGEY4HKIoC http://t.co/khr5RY3FgA
2877,1,@TawnyaCSmith sounds like soooo much fun! 
651,0,Quizfreak http://t.co/Xh84TdHpoc #proud #Brummie over here xxx
465,0,#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid. http://t.co/WVJHuUKStc
217,0,#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA http://t.co/f3knbTnus8
1053,1,Love scooping feed bunks before we can feed calves 
2667,0,"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @jtarleta53 @RBRNetwork1"
944,1,@Defothedinosaur get around them 
3683,1,There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband 
256,1,Pay Ghost Soldiers in Iraq & cut pay of US #Military.  #keepyourpromise @SenateDems @Senate_GOPs @thejointstaff http://t.co/353PkrO9yC
3731,1,"Sony got hacked again? Oh man, big surprise... : http://t.co/N1hTeTkIgx"
426,0,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah
712,1,isnt it the best when youre really tired then when you finally get in bed youre wide awake? I LOVE IT 
3244,1,"@artistandsocial @gspyrou WHAT $2 for an app, OUTRAGIOUS ;) "
3567,0,Shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief|http://t.co/9BSDuJAKXb < 
936,0,Went to check on 10 cause it was way late for sleeping and BAM she was never here. Why did no1 find it important to tell me this???
25,1,Love these cold winter mornings 😬 best feeling everrrrrrr !
1569,1,Ready to conquer the day😜  @yn0htna #leavemealonemom #my2fave❤️#bahhumbug http://t.co/jQ9aJBISbW
2856,1,"Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas"
1658,1,"Christmas shopping take 2, the weekends attempt was a waste of time so lets try again #CantWait "
2678,0,Tiger Woods Is Now Hero Group's Global Brand Ambassador #brand #buzzfeed |Read Story:|http://t.co/ImJof1p8E5
309,0,Name an #excuse that people use #NOT to #workout ... http://t.co/tE75PwPGbm
581,1,Did you know iOS 8 features custom keyboards? #sarcasm http://t.co/JhuwHjleiu
759,0,@Nialljenk8 Cheers bro! Top man ??
3596,1,@amyhoy I am procrastinating on getting work done b/c I am reading your new book! 
1553,0,"Mmmm RT @phemoi: !!!! @TemmyAFC: Faved. @nifemisinzu: If Southampton wins, I'll post a nude.."""
2758,1,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day 
1819,0,"Pain is inevitable, suffering is optional|#Anonymous"
2288,0,"@PCArsenault @NoFlyDawn YES! I do this all the time. It's such an easy thing to do, I don't why this isn't common knowledge."
2223,1,the  that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda
2738,1,This clinical psychology exam is gunna be the main cause of whatever mental disorder I develop 
3551,1,@CollegeGameDay fan-freakin-tastic! Can't wait 
3545,1,@cllr_alambritis @Merton_Council No reply. What a surprise. 
1913,1,well today is gonna be a great day 👌 
416,1,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers "
3411,1,I bet I'm the first to use that one 
2927,1,Thanks bus. Thanks for telling me where I am. So helpful.  
2547,0,@Rockprincess818 @texasfreedom101 Progressive socialism & liberalism must push the victim hood idea in order to continue.
538,1,Nice weather for today.. #not ??
2414,1,"Yeah, the prom is the most important event in your life "
415,1,That one time I didn't feel in over my head. 
3182,1,@ttwentyman He's just trying to drive Suh's price up. 
2789,0,Looking forward to mine and the boyfriends 2nd Christmas together!!😘🙌💕
1143,0,"@wilw you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey)."
2015,1,"@MattHDGamer FUT14 ofc, the corners <3___<3 they where faaaantastic "
3813,0,Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more http://t.co/okfWzkWOmQ | http://t.co/7QG3iFJAyu
1237,0,#KMYB19HR study http://t.co/4GiFoUIyml
3038,1,@NESRetku Joke of the year congrats! #Kuivaa  :/
386,0,Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState
199,1,@GaryLineker trust me it will be out of form Scandinavian reef again to. @ChampionsLeague do love @MCFC I see???? #irony #FCBarcelona #mcfc
2973,0,"#Blame #Bad #Luck,  #Genes #as #Cause #of #Most #Cancer #Types. Here's #Why: Heredity and environmental factors... http://t.co/B4M19gf5U0"
74,0,Waa mockingjay part 2 tahon depan meh 20 Nov 2015 wtvr Night at the museum 3 #mustwatchb4decemberendssobssobs http://t.co/rAc6XdS56z
600,1,A 21 year old (whatever age you are IDGAF) acting like an immature little @#$%& in public? Yup you're a classy one.  #SoNotClassy
1087,1,"Indian society teaches how ""Not to get raped"" rather than ""Don't rape""  #Sadhvi #MufflerMan #Indias30 #Rohtak"
433,0,I'm pretty sure I have a snowman problem.
3074,1,Westbrook 16 points on 42 shots ok ok I see you working 
2106,0,@F1NTFC @FlamingGrillPub @ntfc @SaintsRugby What's the prices like?
1468,0,"I like how people freak out when they hear I'm still getting paid while I'm off for over 2 weeks. Join the military, duh."
553,1,I'm glad H & M has employed enough staff today.  #nohelp #terrible
2682,0,#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn http://t.co/1bIJ6l9gdf
684,1,"#Mahathir, one of the godfathers of Asian values, Malaysians are ""stupid"", don't know how to run an airline #irony http://t.co/KzR6aAtrBo"
2385,1,@holly_b94 @lottiebaring can't wait to see ya both 
538,1,Halfway thorough my workday ... Woooo 
2884,1,you're so sweet 
1494,1,@BIGJOEONTHEGO #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real
1394,1,Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy  #almostdone
3164,1,@VTUK @shaunesden @LivingQWales @RightSurveyors |Ha ha! Christmas cat looks well impressed 
3542,0,im in some place where the word 'job' means stealing
3621,1,when you get friendzoned by someone you trying to friendzone...sigh
2691,0,"@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT"
659,1,@KaylaBattaglia thanks I thought it was tomorrow #not #iknow #notthepoint
106,1,There's no better way to start the week than to get your wisdom teeth taken out at 8 am!!! #not ?????
827,1,It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.  
1034,1,"@tritternz he lost his license not long after, mwahaha  @PercolateNZ"
3684,0,Upgraded seats😁 kinda scared #sundayfunday #sundaydateday #mylove http://t.co/JuDvTug2x1
1136,1,@MarcotteJN @KillerKalen yeah I'm avoiding you by waking up at 6 AM my time so by 10 PM I'm exhausted.  #sucksimissedyou <3
3368,1,"A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return "
3013,1,@kradlum which would ALSO push rates up :) isn't this a fun game? 
1625,1,"Gotta love the ""friends"" I have out here hahahah  #nosuchthing"
424,1,So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday 
1926,1,The ER sucked tonight ... Urgent Care tomorrow .... YAY  #fml #ugh
2769,0,Xmas on the blog feat @intimissimiofficial and @calzedonia * Read our story and share the LOVE ❤️ Click the link... http://t.co/flWpJ1pohN
1189,1,8ams are just so lovely. 
174,1,Should I buy these? And become a full time hipster? Lol! #NOT..... http://t.co/bhSSX3lVNh
577,0,!! @DatWaveMagazine #2n1Edition @Marvelousuk @MAZIMONTANA @skinny49 http://t.co/oRT6ZYfGhx
2347,0,"Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT"
3055,1,Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm  #SonyHack
1603,1,StephenFry: @FundieFunnies Oooh - busted by superior understanding ...! Crestfallen and shamed.  http://t.co/s10ep0Qsvv
2276,1,What a shock. Duke Johnson is hurt in an important game.  #canes
537,0,http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2
616,1,Soooo deep  #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube http://t.co/kEcp9We6yA
426,0,Had no sleep and have got school now  happy😡
1583,0,Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F
2740,0,@Missguided: Looking back on Saturday night like... http://t.co/YiZd4lXq3l @LouiseRosalia You about Thursday 😂
1462,0,@justacoolcat I just texted you. Now I'm going to sleep-not ignoring
3263,0,Q: What is slower than Pakistan batting?|A: PTCL Evo #pakvnz
1735,0,"#HybridCloud needs hybrid monitoring... monitor Azure, plus apps and dbs, from SCOM https://t.co/uJRpzYnY8y"
598,1,@FoulNecromancer lol how and what is a cthulhu ?? Funny autocorrect so helpful 
469,0,Now to write a JavaScript RegExp that allows . and ' in e-mail addresses... http://t.co/HE3NTbhTpQ
904,0,"The counter argument... RT @slmandel: If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ."
3498,1,"Spiky popularity of the name ""Spike"" in the U.S. RT @randal_olson Baby name . #dataviz Source: http://t.co/WAm4OzLfWo"
2281,1,I think Apple should make their iCloud service and options a little more confusing. Its really getting good now. 
1085,0,Taylor wrote a nasty note on my car today. #we #are  #friends
472,0,@Adsy_1 You're a tough bugger ;p
3449,1,I can't wait to see how many pairs of beats headphones show up at the gym after Christmas 
3385,1,A £718 phone bill is a lovely email to wake up to 
687,0,"@mpolz_25 mostly LRS stores, just depends on who gets what. I'd say I tend to split between @CascadiaLIQ & @metroliquor_uni"
1430,0,Let's go CAVS!!! #cleveland #cavs #cavaliers #nba @ Quicken Loans Arena http://t.co/QiSPa7nC8B
1197,0,http://t.co/6mNkIirqSL #TeenAnalCasting #VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!
296,0,"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks"
1022,1,Big shocker that 2 of 8 called in 
1146,1,Isabelle sends me the nicest texts  😣😖💔
271,1,@C_o_r_g_i wtf thanks for saying bye 
692,1,"I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm"
2619,1,"@benrhodes I bet you're gonna be outside today, its soooo warm, T-shirt and shorts weather 😳😏  #Funny"
2853,0,#chattyman never fails to make me laugh @chattyman #1 talk show on TV! #loveit
1733,0, is the name of the game. http://t.co/cUWvhv0VXL
1408,1,"@caboosemichaelj yeah. So as you can see, I have great success with the ladies! And I'm totally excited for having sex some more! "
568,0,@superaielman @Parlett316 the upper deck definitely seemed like Philly South.
2463,1,"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood"
2391,1,@JackHeverin @JoelBateman23 @tay_smith103 @mattyprosser1 Was that head Mathers batting?|#powerful!!|#intimidating|
3231,1,Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd 
1148,0,Free chocolates and free delivery with all flower orders from Bunches. http://t.co/sOL3KHqg0k
3342,0,@thegameawards Is Naughty Dog going to be there? #TGA
478,1,"he was half of what she deserved, yet he was all that she ever wanted ,,,, "
1766,0,"pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc"
1391,0,@YodelOnline where's me boots happy
339,1,@amandakaschube Like I need to be reminded of BP Cup competition dates! 
2611,1,#Venezuela -controlled #Moscow junta genocides peaceful protest of #Chechen miners in #Grozny . http://t.co/OZlny9c3Mg 
391,1,Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm
3155,1,"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" 😳"
3197,1,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.  https://t.co/frmXlojrLE
812,1,Jordan fan here|| 😛 -not a hater. http://t.co/daNzVEUucm
455,0,I should get out of bed now lol
606,1,Cause I love going to bed alone every night.. #not
3101,0,@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.
493,0,I added a video to a @YouTube playlist http://t.co/QbcCGhdoIe Modere Beauty Box Review + Giveaway
534,1,"@ExcuseMySarcasm Oh no, I've tipped Gamergates hand. Now you know our end game! "
1241,1,And you just skip my TBH? Do you not like me so much as to just erase me from your life or something? #awesome 😤
996,0,Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w
3034,1,nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
2233,0,"@PeterEgan6 Happy Christmas to you + yours. May 2015 bring good health, happiness, every success and all you wish yourselves."
7,1,Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree.. 
528,0,Check out the new novel Black Beauties by Eureka Johnson on http://t.co/i41rA7tPwm or http://t.co/myWiVY4Juv
928,1,@APMarkLong but it wasn't as bad as that picture seemed to indicate.  You're still a very horrible person.  
2788,0, #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD
723,1,Yay! More worthless Windows 8.1 updates. Computer still never sleeps/hibernates on its own. #fixit #fail #Microsoft 
3730,1,Congratulations @adele_ferguson - so well deserved. I hope you enjoy the  of this notification from Twitter http://t.co/5lZDDDC1Hx
2643,1,Sorkin identified the 'attack on free speech' from Sony hackers before attacking the media for publishing the leaks  #SonyHack
410,1,Nothing like waiting at an airport. #youcanthearit 
3192,0,I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.
559,0,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. http://t.co/IYhgKBCoks via @reuters
3056,0,@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.
3528,0,Finally went to the doctor and feeling so much better.
489,0,@restlessduncan @SR_Duncan At least you got my joke
1691,1,First day skiing #killedit  #iwasshit #tignes #seasonlife http://t.co/oHYSozoNPP
1572,1,Just got an email from the law school saying 3 people have infringed copyright by not referencing properly..in our essay on copyright 
3796,1,@ClayTravisBGID One could hope. 
863,1,@peta @KemDizzle     and how many animals does peta kill every year.|#hypocrisy #idiots|might want to point CID inward!
1412,0,Falling asleep to the sound of rain is so relaxing ☔️
189,1,Aaaaaand now I've found out that Chrome slows down downloads when the screen saver activates. Just makes me love it more #sarcasm
595,0,Sometimes it's #not about being #Cocky.. ???? It's abt knowing what ur #Capable of & #doing it...... http://t.co/jmWKGojRNp
1721,0,"I shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows"
829,0,Photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints:  getting paid enough to put up... http://t.co/4MXvFgslSC
3450,1,"Oh look, we're having another storm in Sydney.  How unusual. "
631,0,@sollyakhtar @OK_Magazine @Nikki_Grahame1 #whoISshe LOLOL !!
8,0,4:30 an opening my first beer now gonna be a long night/day
1742,1,"Dear () #Spain's gov and Catalan Police, congrats you managed to accomplish the impossible: Go even lower than #Greece #OperaciónPandora"
3518,1,thanks for appreciating me looking out of you and caring !! 
1545,0,http://t.co/kmipajconx Dont mess with a #Ninja ! #KO http://t.co/4yT7wLCqZA
65,1,"Whatever happened to the Guano Apes? Did they ever make it ""Big in Japan""? "
3819,1,I'm glad the DC Council has it's priorities intact...  #DC
1557,0,"@kaylz96 no , not anymore. 😣"
768,1,It's okay @TicketmasterCA I didn't really want to see my idol anyway. #sarcasm
3808,0,Only ones in the cinema  #putting #my #phone #on #silent @rebecca_inch http://t.co/qeid3NXXTs
1906,0,I wish a mf would 👊👊| my day!
317,0,#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at http://t.co/UYSi2qgA4S! http://t.co/yjQh8wj3ni
1138,1,Why is ISIS an acronym for words in English? 
1054,0,"Do...or do not. There is no try. - #Yoda ""Do. Do not. Try. Try again. Repeat until you get it right."" - #JarrodDavis"
1046,1,Pulis is available. Will guarantee we stay up 
1360,0,@JuveUnited what happens if I RT ?
657,0,It's all about Twitter #not a clue
1622,1,"@AJtedded: Aaaaaand to read ""Big Sleep"" because can't get any sleep...  http://t.co/BzEhrjZEKS"
672,1,"Murdered baby, black man in US, kids in Thailand and a woman's body in Avon gorge. It's a jolly day for news today #sarcasm"
543,0,@ManuclearBomb what is your argument? 1/$12.5 for Butler > 2/$17 for Morales?
1780,1,Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury  #alcoholic #Friday... http://t.co/9nIao1XChp
2809,0,can you imagine being in high school today with a delusional dad making a fool of himself on the internet @ThePanda19720
1521,0,you know what would make break 1000000x times better?||not having practice.
1796,1,Wow I love school  http://t.co/8Knui6m2nc
1349,0, RT @RumoursImADiva: RumourIsImADad's accent...
412,1,@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup
3660,1,"juugin everything, niggas got warrants to pay "
1853,0,@WeeRockWhisky apricots pears and boozy Belgian goodness. A winter warmer.
2468,0,#Minivan #Mom #Ebony #Wilkerson  #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft
2903,1,@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. 
2018,0, is just #one of the many services I offer to #people who ask #stupid questions.
543,0,@SherrodbCSN for the brothers ah-ite. http://t.co/45XujGb7XF
3049,1,i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS
1352,0,@van_strael @NatGeo |We live in a world where even the neighbors look alien. 
2509,1,Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement  #ChangetheCanon
1366,1,@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. 
657,1,Love it when you can see people have read you facebook private message but they just don't reply 
2478,1,@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations 
833,1,"anw as long as there's nothing going on with the both of u rn, i can still forgive u but i cant promise to forget "
3801,0,"#nowplaying EaricPatten presents ""DJ Earic Patten's Elektrik Metro House Vibes Mix Sessions on Club ..."" at http://t.co/DUSMZ0kts4"
442,0,@clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not
46,1,Luv this 
1257,1,S/O to the Bengals for sucking it up yesterday. Totally made it worth me staying up 24 hours yesterday and coming to work this am. 
701,0,Today was a very good day in Iceland.
2773,1,"@Ron_Peterson to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot"
3353,1,"Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait. "
2298,0,"@Coltonwilliy Im sorry chode, my phone broke ;)"
2712,0,Why everything must b turned into a disaster to avenge another disaster?What's so gratifying in forgetting tht we all are humans/Pakistanis?
2912,1,@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues 
2813,0,@FTVLive @tvagent I'm surprised my coanchor hasn't already nominated me for the worst list.
1272,1,"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated  #navy"
1746,0,#But #Buy #Couch #Enveloppe #If #Its  #HomeDecor|Please RT: http://t.co/pnQT7ajj5m http://t.co/StTpKf4qAS
76,1,I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony
2782,0,Yups sarcasm and wine!  #winelover  😊💁 http://t.co/ZKJ58DKjtE
1233,1,"@carlytyler @greateranglia let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot "
3502,0,Getting hit on by a TSA agent who thinks my first name is Bowie #wifemeup 
3095,1," @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions."""
1122,1,"Don't you just love when you say hi to someone in the hallway and they completely ignore you? Yeah, I love that too. 😒👊 "
2374,1,I absolutely LOVE moving house 
3483,0,"@jonmorosi It took 4-5 hours but in the end, Morosi was right and Nightengale's sources were wrong."
2217,1,just exactly how I wanted to start my day!!!  #shitty
3693,1,@louiseinwords We all have our crosses to bear. LOL 
666,0,I think #Stars are just the most gorgeous things in this world ✨
715,0,#Celtics RT @ShannonMoorer: And then there were none http://t.co/UV8jQ7OEd1
1648,1,@antoineraps: @edifyin how the fuck are you up now? Ho! Saturnalia nigga 
3040,1,girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow 
3021,0,@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king
3812,1,The world is such a smiley place. 😳 
431,1,I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm
3310,0,#Happy young chap  ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod
864,1,I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire.  #killmenow 😭🔪🔥
374,0,@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!
3106,0,I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony
2880,0,@sommelierkeith hope you had a nice Xmas babes X
738,1,@STN_Airport your busy staff  standing about when people queue #joke http://t.co/IS904hBqnK
