index,label,tweet
3104,1,"Appreciate @Raheelk that he has spared suspending our accounts, only blocked us. "
3105,1,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus
3106,0,Brother💙 we don't look alike #not #frère #family #lovehim http://t.co/nCAt8xXqxQ
3107,3,@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. 
3108,1,"@zainabimam ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm"
3109,0,"The feeling you get, when you just wanna flip the table and screw the finals."
3110,1,A maths tutorial is exactly what I need right now  #lol #struggle #uni
3111,1,@TheRealL_Bray I mean that all matter this game 
3112,1,"The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias. "
3113,0,@HeyAmie @brad4word I have no idea why Brad would be in the doghouse...
3114,3,My vision looks like this =  just let me enjoy my first winter outside through a peep hole  #growingwinter http://t.co/BiMXhC7WhB
3115,1,Congratulations @adele_ferguson - so well deserved. I hope you enjoy the  of this notification from Twitter http://t.co/5lZDDDC1Hx
3116,0,"@dhawanvijoy The ones who did this, and the ones who support this,cannot be human.RADICAL Islam =Satan's Army.#PeshawarAttack"
3117,0,What I did for my food at the Spanish party!  http://t.co/Pl1u0qyyyI
3118,0,"A decent Christmas party for a change, and an added bonus of not missing the last train for a change!"
3119,0,http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd
3120,0,@Mhabs15 I'll bring it to work. The hoops one is a hit http://t.co/d8oY6uctMf
3121,2,Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony
3122,0,@CarrieMuskat @Buster_ESPN sounds like #Cubs won't have room for Lester battery mate David Ross.
3123,2,I asked God to protect me from my enemies .. shortly after I started losing friends 😳💯  or #naah
3124,0,@banditelli regarding what the PSU president does
3125,0,History check anyone know what this is? http://t.co/KtR2yqKrxd
3126,0,@amy99314 @haleemak_ A protest is not peaceful if its forcefully stopping me to earn my livelihood.
3127,0,Never seen the gym so packed
3128,1,Having nothing you studied be on the test is just fckn greaaat 
3129,1,Me when I think I can do a cartwheel!  http://t.co/pXuszu6upn
3130,0,I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks
3131,2,Had an insomnia cookie and now I can't sleep 
3132,2, is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :)
3133,0,"Pretty sure there's a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. #killmenow"
3134,0,"Giving 200 Cr. Water Subsidy to ""Public"" is a CRIME & Wasting 200 Cr. On Advertisement is DEVELOPMENT...Waah ji waah http://t.co/Q6XoGUmL9T"
3135,0,AHHH WINNER AND EPIK HIGH. #2014MAMA
3136,2,"@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here "
3137,2,@sarahkhannyc @SAfridiOfficial @ShahidSrfraz Hahahahahahahhahaha! I was some one and it happened to be ya! !
3138,0,Cold or warmth both suffuse one's cheeks with pink (colour/tone) ... Do you understand the underlying difference & its texture?
3139,0,Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters
3140,1,"People who tell people with anxiety to ""just stop worrying about it"" are my favorite kind of people #not #educateyourself"
3141,1,@lauraaball_ Prepare to get mucked  #imissedu
3142,1,one essay submitted now to start the next one :') #thirdyearlife #loveit 
3143,0,@TheReal_HsK bruhh I just saw a license plate that had the letters FDB 😂
3144,2,"@Latinos4PP @CecileRichards @HHSLatino @CuidadoDeSalud @LULAC @EnrollAmerica #irony #oxymoron ""planned parenthood"" nothing abt parenting"
3145,0,The only company I thought would be best for the thesis is unfortunately taken already... a year ago..
3146,0,Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA
3147,0,#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian
3148,0,"Hey @Enasni, some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)"
3149,2,I'm really talkative at night but no one is up to talk 
3150,1,Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||
3151,0,yeah English stop saying Jane's word
3152,0,Just booked me and my back a massage with @sharna_woodcock @back_physio hopefully stop it groaning over crimbo 👍🎅🎁🎅
3153,1,"The fun part about 4 am drives in the winter, is no one has cleaned the snow yet "
3154,3,Small amount of lads with birds nests' for hair cuts  #ha #3allover
3155,0,"@LaurenDye2 iv not even started😩 think I'm just going to get the parents and babies something, the fam is multiplying too quickly 😔"
3156,1,I love it when work tells me they don't need me to come in 💁😂😭😭😭 
3157,1, RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff
3158,1,Working on Boxing Day is so fun 
3159,1,@PeddRaam yeh but its still unclear you know. 
3160,0,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC
3161,1,"finally going to bed, definitely looking forward to waking up in 5 1/2 hours. 👍 "
3162,2,the  that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda
3163,0,"pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc"
3164,0,"If your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""The Interview."""
3165,1,Fuck getting a flat tire and my car dying coming home from work at 5am. Thanks god for my friends. Great way to end/start my day 
3166,2,#Hazard worker training. 1st break there was 3 doz donuts and half class outside to smoke. #fail #nomealfitters #irony @MealFit @CrossFit
3167,2,Stupid #doctors visits is gonna bury me!! Now that's #irony
3168,0,On my lunch break so sleepy😴
3169,0,The things I see in Bath & Body Works #WorstOutfit  Cute #WTF http://t.co/IDqkQmBveA
3170,0,I have a very annoying bluetick for sale. 8 yrs old. Needs babied and a bath. #sarcasm
3171,1,Yay for knee machines!  http://t.co/BNK8Z2LBsE
3172,0,"Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi"
3173,3,"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing""  #HAHA"
3174,1,I hope we get an ice palace and an invisible car #SPECTRE 
3175,0,#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k
3176,0,Last night watch for 2014!! That deserves 💣'r breakfast dram. @Bowmore 17yr from @ADRattrayWhisky #scotch #Islay http://t.co/69ROwqkilU
3177,0,Of course one of my lecturers happened to be at the bar/restaurant we are at for my birthday meal...
3178,0,"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz"
3179,0,@TorteDeLini I'll check it out. :-)
3180,0,@UberFacts: Men with shaved heads are perceived as an inch taller and 13% stronger than men with hair. @KOJAK_M
3181,0,.@Moz @randfish Woot woot! Whiteboard Friday's are my favorite Friday activity!
3182,0,"@Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking."
3183,0,Photo: Abstract Tribal Bubble Jumpsuit Size: s-xl Cost:$39.99 http://t.co/cj8njWXwNu
3184,0,@Rockprincess818 @texasfreedom101 Progressive socialism & liberalism must push the victim hood idea in order to continue.
3185,0,Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.
3186,0,http://t.co/NA81q6lLGp #SchoolSystem Update #Textbook Lies to support #Evolution theory. #Tco... http://t.co/UERNS7uCoM
3187,1,"Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS  #hesnodeed"
3188,1,Yeah this is so cool just fucking woke up
3189,2,One more reason not to shop at #Walmart. They make you feel you're not in America!  #shopping #Islam #tcot ~ http://t.co/tvOu9XoN4z
3190,0,A deal was negotiated between @Metrolinx & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli
3191,0,Not everyone will understand you. That's life.|#goodnight|#gatecrasher http://t.co/Xjqr57TEXS
3192,1,love is bliss... 
3193,0,"@DEvanAltman Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?"
3194,1,@SocialxClub HOW DARE YOU HAVE FUN AS CHRISTIANS! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN! HORRIBLE CHRISTIANS! LOL #MISFIT 
3195,0,"@jowrotethis wow, Rickman really looks a lot different with blond hair."
3196,2,The Penguins cancelled their morning skate today...due to icy conditions.  #butseriouslytheroadsarebad
3197,1,Tryna learn to skate tonight! 😎#pennyboard #skate  http://t.co/yPktQSLA7D
3198,0,@UberStaub oh my fingers stick together
3199,0,@YasminaBen1 please note #sarcasm in last tweet before you kill yourself ;) many good pros including @BalancePhysio can show you best usage
3200,1,Shoutout to my mom for being hella supportive of me 
3201,1,Physical therapy at 8 am is just what I want to be doing with my Friday  #iwanttosleep
3202,0,"@hayesy316 @andrewwhiteau That's awful Ben, I know exactly how dreadful it is. Hugs x"
3203,1,@msmalcriada @ershannon Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!! 
3204,0,"Mirror mirror on the wall, when will I find happiness?"
3205,1,"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @Kels_efollin are some winners. #not #senioritisisreal #losers"
3206,0,@JewdyGold Do you think Mary's parents believed the bubbemeinseh that she was still a virgin?
3207,0,#LOL with all due #Respect to #KobeBryant .. he is  #MJ ^_^ but damn near #Close !! #Legends http://t.co/Z3gOXbVyIN
3208,0,We all have them people on Instagram who put the most pointless hashtags #Can #you 
3209,0,"Update! Punt an Ostrich ? http://t.co/rtw7QI7n2V January 2, 2015 via @TheM3Blog"
3210,2,Can you write your name on a paper and take a picture ... — I can but I'm busy answering this question oh...  http://t.co/hRysVyLpBI
3211,0,Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳
3212,0,Getting hit on by a TSA agent who thinks my first name is Bowie #wifemeup 
3213,1,It is so  nice knowing you have everyone's back and yet no one has mine.  
3214,2,From @D_Shariatmadari - 10 diktats from Brussels that are ruining life in Britain http://t.co/c33NQypIQZ http://t.co/5kpDMwRWTA 
3215,0,HAPPY is how i can describe today! ☺ 💜
3216,1,It's always nice when a teacher doesn't leave lesson plans for their sub... 
3217,0,"#Sagittarius know what they want, if they can have it, and they always keep on thinking bigger."""
3218,1,"Woke up with my foot the size of a balloon, that's just what I needed.. #not #ouch"
3219,0,@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!
3220,2,"I cared for 8 seconds, then I got distracted. 😂 "
3221,0,@destroy_robots Damn. That would have made excellent thing to recount in autobiography ;p
3222,1,Oversleeping is the bestttt. 
3223,0,Good morning hank its saturday im starving
3224,1,I'm going to Finnish all my homework and get caught up on everything over the break  http://t.co/d1OyKPzWwU
3225,0,Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000's http://t.co/e3YYx07tgQ
3226,0,"@inthisdimension @2AFight No, it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US."
3227,2,"Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" http://t.co/sSYoNx0IAo #Advent #terror #irony"
3228,0,@BlogOfErised so I gave up and am now heading for bed orz
3229,0,"@Naaaauds Now I have a game Monday, Tuesday, friday and Saturday 😭😭"
3230,0,@sammiecurtis_ it will be weird now without the Christmas music! 🎉🎅🎶. But yay!!! HAPPY CHRISTMAS SAMMIE 😘
3231,0,@johnsykes1035 absolutely shocking that the lamestream media hasn't picked up on this  #mediabias @theMRC @newsbusters
3232,0,"@carlscards nm, I'm silly and didn't see the website."
3233,0,am really fuckin paying for it today #tequila #is  #the #one
3234,1,StephenFry: @FundieFunnies Oooh - busted by superior understanding ...! Crestfallen and shamed.  http://t.co/s10ep0Qsvv
3235,3,@numbdave Because we all know that a house is a hermetically sealed environment!  @askegg @SecuLawyer @star2000dancer
3236,1,Can't wait to see that he has not talked to me and that he will never do it. 
3237,1,"Watching my grandparents and my parents pay all these bills, really excites me for the future. -___- "
3238,1,How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple 
3239,1,Air Passenger Duty for under 12s to be abolished. AT LAST! Something to help the homeless and impoverished! #AutumnStatement 
3240,0,Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN
3241,0,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay
3242,2,When someone who is extremely selfish dramatically wonders why people are so selfish ! 
3243,1,"So, Matt and Natasha are having sex. #WhatASuprise  #WhatElseIsNew"
3244,1,"@greateranglia really well done. Another short formation, so I get to stand for the 3rd day in a row from Kel to LLS 7:18. Thanks "
3245,0,When you return in kind then so called friends label you as being unkind. :)
3246,2,"I do hope you Anti #GamerGate'rs will sleep better, knowing that sabotaging charities would make you more respectable in society. #sarcasm"
3247,0,I really need to get my nails and eyebrows done tomorrow 😁 been slacking on that  #cool 💅🙅💁
3248,0,A very powerful statement by Rob Hustle on a growing crisis. #ICantBreathe https://t.co/AcKP9A6C57
3249,2,@MistressBitchIn a Woman that puts a man in irons supports the irons!!! 
3250,0,I already can't wait for Julia to come back.
3251,1,I love when people leave their smelly shoes in my car. It makes my car smell great! 
3252,1,Hashtags are great idk why everyone stopped using them #jk  #bye
3253,2,Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|
3254,1,This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty 
3255,0,#chattyman never fails to make me laugh @chattyman #1 talk show on TV! #loveit
3256,0,Munro's facial expression is my facial expression right now😂😂 #But #I'm  #giving #up #on... http://t.co/ZINla0rapI
3257,1,Just found out I have my making babies final on Thursday. Good thing I have so much time to study 
3258,0,"@Pier1984_ Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat"
3259,1,Shit just keeps getting better and better!!! #ShouldOfStayedInBed
3260,1,You're great at keeping a conversation. .
3261,0,"No doubt. Main Stream Media, Obama, Holder, DeBlasio et al have the blood of those cops on their hands. http://t.co/Ghsm9Zy7KW"
3262,2,"@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission. "
3263,1,Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  😒
3264,0,I wish I could make people like my personality
3265,0,I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩
3266,1,There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband 
3267,0,@ceddamack The Raiders are. I guess we'll see how things play out tonight.
3268,1,Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad |#Usman http://t.co/yRHonio84x
3269,2,A Puppet at the #PTI rally wanting to make #NayaPakistan #irony http://t.co/3kAny6qhKr
3270,1,You are so cool! 
3271,0,*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up
3272,1,"@SteveSGoddard Steve, Steve, Steve. That's Data. You'll never win any hearts and minds if you don't appeal for the poor polar bears "
3273,0,@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory
3274,1,so proud of my artwork 💖😇 #proud  http://t.co/knDye8Ayoa
3275,0,Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW
3276,3,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be. "
3277,3,"@leyawn @Popehat ""I encourage you... to educated yourself"" "
3278,0,@JuveUnited what happens if I RT ?
3279,1,I'm over these white hoes 
3280,3,#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for! http://t.co/wvPzLblVGL 
3281,3,@amandakaschube Like I need to be reminded of BP Cup competition dates! 
3282,1,I just love working Sunday's.  http://t.co/97bcc557Pi
3283,0,@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in 😂
3284,0,"I shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows"
3285,0,#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn http://t.co/1bIJ6l9gdf
3286,0,"@pembertonx just lost a fiver already on the early kick off, cheers Forrest :)"
3287,1,Wow am I glad that I have to cycle through this weather.||
3288,0,"@TraceyJRobbins @jrf_uk The link says ""The requested page could not be found.""||Was the  intentional?"
3289,0,#not insured
3290,0,When ya mates dad starts poking you on Facebook #Cringe 😲😬
3291,0,@NoelleMillis I typed it with a lisp too! Hahah
3292,1,Well done @tesco for making it possible to get emergency messages to a member of staff. 
3293,1,"I THOUGHT WHAT WE HAD WAS REAL, HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^  #LaughNow .o."
3294,1,Babysitting is what I like to do on a Saturday 😒 
3295,0,@TaylorLynn0022 |Ew you really did it?
3296,0,"Grace is a free spirited 8 yr old with the most humble heart. Aspiring model/actress, she also enjoys #piano and dance.Follow> @GraceLeeahB"
3297,2,Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony
3298,0,Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio
3299,0,95% of my clothes are black. #noshame 💣
3300,0, a bad game last night. Way to go Packers! http://t.co/9vvSvsEnmF
3301,0,2014 was the year @Fionan_b and I became Lords 👑 #watchthelordman
3302,1,Me: So yall forced me to call in to keep my price the same? BH: *silence* Me: *where is google fiber* #ilovebrighthouse 
3303,2," ""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust"""""
3304,1,"@Slate Personal protection, 2nd amendment. Nothing to see here.  #SMFH"
3305,1,Being able to think your self angry is such a nice gift to have...  #ItsACurse
3306,3,@GMA make sure you don't say Christmas!! The decorate for the holiday. #sarcasm #itisachristmastree
3307,0,"@JHill_Official @brianfriedman @OK_Magazine outta the boardroom, I to the partay!! #luvvit"
3308,3,Just found out there are Etch A Sketch apps.  #oldschool #notoldschool
3309,0,@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now😏👊👊
3310,0,"@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC"
3311,1,@thei100 @Independent Nice smile 
3312,1,"Is ""I have to go...my gelding is struggling with dystocia"" a valid excuse...I just want to see the (lack of) reaction #whenyouseeit "
3313,3,@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts 
3314,1,"The sooner I find that out, the sooner I can go and have the lovely conversation with HR as I've yet to tell work #lookingforwardtothat "
3315,0,trivia crack is taking over my life.
3316,2,@LOLGOP Fox News criticizing poor journalism regarding the UVA incident is hilarious 
3317,2,Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news.. 
3318,0,This is not the moon. Pictures like the moon is made of light bulbs.  #the #moon :) http://t.co/4oeU3FGv8o
3319,0,@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!
3320,1,@AnnamarieRxoxo We study hard.. 📚🙊  #procrastinators 👯
3321,0,"The counter argument... RT @slmandel: If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ."
3322,0,"Whenever I get sad about how things are going now, I just think of how awesome the future looks to be. #secondsemester #drumcorps #college"
3323,0,About to take a long ass drive with music blasting 🙌
3324,0,Its a marshmallow world in the winter 🎶 #getthisoutofmyhead
3325,0,Visit #Tripplebeam #Music #Promotions @ http://t.co/AClm33f8HE #Michigan http://t.co/hDMt6Kpu8N
3326,2,!!! RT @JeremyClarkson: Of all the places to get stuck in a traffic jam http://t.co/N2AX0wjH1k
3327,0,"@Matt_Mason12 @Dan_Fox13 hahaha good 1, you might own a stadium then rather than the local council ;)"
3328,1,Yes it is much more logical to support criminals & attack police officers for protecting life & property. #HandsUpDontShoot 
3329,1,@Big6domino @CNN Well that's a completely well reasoned and thought out argument. You've changed my mind!!! #Ferguson 
3330,2,Towing company commuter car being towed.  http://t.co/O3NbsLQahp
3331,3,"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ... http://t.co/cGCD326NWF"
3332,1,make up hours sound fun. 
3333,0,Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class http://t.co/IAjhIxSObb
3334,0,#Minivan #Mom #Ebony #Wilkerson  #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft
3335,3,"@NintendoAmerica wait...there's a ""New Wii U""? "
3336,0,@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6
3337,1,..and another https://t.co/AevyOcREbG|#thanksalot  #freelesson #english #esl #tesl @openlanguage
3338,0,@kathleen1350 @GopherFootball @jamieyuccas Jamie took over my account. Don't worry
3339,2,Americans love guns more than ever! http://t.co/U9pHYAzcvx #Chicago #Detroit examples of strict #gunlaws yet have the most crime 
3340,0,my baby will  have caps on her teeth #negative
3341,0,@DEvanAltman was completely sensationalized. Inferring that Cubs weren't serious about winning until Wednesday is a joke.
3342,1,What a shock. Duke Johnson is hurt in an important game.  #canes
3343,0,Flight diverted over boiling water incident http://t.co/FPT6yjxYIm
3344,3,@Shadoya_osman and he can't find himself a pair that would fit  🙈🙊🙊😂
3345,2,"@XboxSupport @xbox It's Christmas, one of the few days off I get during the year and I can't even sign into my XBOX ONE.|#Typical|"
3346,0,@SocialNetNanny @jamieyuccas but $7 at a big guy like sephora or Jcpenny is killer!
3347,3,@thunderroadvint try having no internet for a month. Now I know how Ethiopians feel. 
3348,1,Not felt this I'll since I was in kos! Eugh a great end to a great week......  #beenshite #killme
3349,3,@IkeMagnifico Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time. 
3350,0,Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA
3351,1,Another day in paradise haha 
3352,0,When Santa looks up my name 😏🙅👑|#sassy  #naughty #or #nice #instagood #instadaily #Christmas... http://t.co/Srg3ScPt4B
3353,1,"Awh I love her replies, they get me feeling all types of ways!  #noreplies #StoryOfMyLife http://t.co/FGbFjhCOoV"
3354,3,Did you know iOS 8 features custom keyboards? #sarcasm http://t.co/JhuwHjleiu
3355,0,"@mpolz_25 mostly LRS stores, just depends on who gets what. I'd say I tend to split between @CascadiaLIQ & @metroliquor_uni"
3356,1,Wow I just can't wait for all the #newyearnewme posts 😂😂😂 
3357,0,#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no  #justinbeiber by grandtheftauto_five_troller http://t.co/KShHps7knq
3358,0, much!!
3359,2,@PRoseish_2 @mcspocky more people are in prison because of drug related crimes. But you know gun crime is up #sarcasm
3360,0,"they don't sing live, but they sure are hella good looking #smh"
3361,1,Gael 'pro at presentations' Anderson #not #choke
3362,1,Perfect time to get really sick  😫😷
3363,0,"Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2"
3364,1,Really looked forward to waking up this early for finals...... 
3365,0,Free chocolates and free delivery with all flower orders from Bunches. http://t.co/sOL3KHqg0k
3366,1,I'm such a good friend...  http://t.co/c1sNYAVVDp
3367,1,@KimKardashian cropped her own child out of her picture. #motheroftheyear  http://t.co/fLEYWkFyZQ
3368,0,#AskSuperwomanLIVE if you could swim in any liquid besides water what would you swim in?@IISuperwomanII |4
3369,0,The thought of work tonight really kills that Friday feeling.
3370,1,Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama  http://t.co/uv7NT22B2h #bad
3371,0,Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V
3372,2,": When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison"
3373,2,#Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries !!! #irony
3374,0,@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands
3375,1,I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha  #zzzz
3376,0,"I'm officially making today ""Single men get a smoothie"" day because that's who my customers have been all day."
3377,0,Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance
3378,0,@BFBulletin if @tiggr_ exclude BF3 maps from the poll... I am going to RIOT!! I really want Seine Crossing back 😭 😭|I would pay for it!!
3379,1,"@bustedcoverage  but Russell is a good christian fella, he wouldn't do that. "
3380,1,So much #sarcasm at work mate 10/10 #boring 100% #dead mate full on #shit absolutely #sleeping mate can't handle the #sarcasm
3381,0,Sarcasm is the only thing i like.  #sarcasticbitch
3382,0,#All #Cute #Dude #Girlygirl #I039m #Into #Is |Please RT: http://t.co/3L4BiH19BE http://t.co/THyRbd1TG9
3383,0," I don't know why it's so fun, but it is. cx I could probably think and find out, but yeah. No. xD"
3384,2,When your  is so advanced people actually think you are #stupid.. http://t.co/LSGmXqneqq http://t.co/fOqATXhy5U
3385,0,@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.
3386,0,Check Out this YouTube channel: https://t.co/4t87VM36Y5
3387,2,"@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love? "
3388,1,@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations 
3389,0,"@AYJamal_ yes, you got the point. :( it's like, as the time passes we're growing into some kind of beasts."
3390,0,On #HumanRightsDay #Manchester takes first steps towards independence https://t.co/NI6wsFMbc6 .@The45Storm .@AntiFrackingSCO #NotOnwWell
3391,0,"oh yeah, that was funny as hell too, @HondoLane @brownbearmike1 @billvanglahn @Dolphin__Man @SpringThunder @TimOwensby @RBRNetwork1"
3392,1,"@ae_g_i_s nice, lazy search in google scholar couldn't find a free copy - openaccess for the win "
3393,3,Just delivered @DominiqueAnsel #cronuts to @BouchonBakeryRC hmmm  its for a customer I hope!!! http://t.co/KDx0FhVqCW
3394,0,vCAC looks like an even bigger bag of hurt than vCD https://t.co/S3eQydjf2V
3395,1,@ShotofPatron #NoodleScene anyone? He was so zen there. . Oh! wait! But #deadHenry and #bouncebackAnnie. Silly me! All makes sense now!
3396,0,@nfullers98 Georgia's nativity play in the morning too..
3397,1,@PowerTripKFAN Adrian was raised that way and he made it to the NFL. Maybe he thought that would motivate his kid to get there too? 
3398,1,"@scholey89 Nah, I don't think he says 'f*ck' enough on that album!  #angryman #oldschool"
3399,0,I refuse to be weak... #workout #motivation #fitfam http://t.co/rk4iq1eOU7
3400,2,"It's being 200 yrs since the west had their industrial revolution but in 21st cent Ghana, an industrial de-revolution is happening. "
3401,0,@goodgary99 okay went to court the case got adjourned till January.. My backs been playing up so in some pain 😩 wbu? X
3402,1,It's funny because your a fake ass bitch :) #yourAtruefriendtoher 
3403,0,@BBCScotWeather |Horrible day in Cambuslang!  very Christmasy http://t.co/Vpni2l2CJZ
3404,0,@ArianaGicPerry Ahem... yeah.. something like that ;)#irony is one of the few things keeping sanity when facing RU propaganda. #CrazyIvan
3405,0,When someone tries to play you and you already know their game<<< #stepoff
3406,0,No. Its actually not Friday. Today we proudly present ☆ Sunday~!☆ So... GO ENJOY YOUR SUNDAY.
3407,1,Nice weather for today.. #not 😠
3408,0,@daiyafoods tried the pizza tonight we got from @evermancoop down here in #Pensacola. #YUMMY! Great job :-) http://t.co/U5Ao7JVnf2
3409,0,@darrellr79 @EBJunkies I'd prefer the slew of #Ferguson protestors across the US...they stop traffic shut dwn bridges
